kubernetes.pod_id,RESULT.@timestamp,RESULT.kubernetes.namespace_name,RESULT.cluster-name,RESULT.kubernetes.host,RESULT.WorkloadName,RESULT.WorkloadVersion,RESULT.WorkloadPreset,IterationID,RESULT.IterationIndex,RESULT.TestName,RESULT.Value,META.@timestamp,META.metadata.cscope.qdf0,META.metadata.cscope.qdf1,META.metadata.cscope.stepping,META.metadata.cscope.MEMINFO.FREQUENCY,META.metadata.cscope.MEMINFO.SIZE,META.metadata.cscope.MEMINFO.PART_NO,SVR.CPU.CPU Model,SVR.CPU.Microarchitecture,SVR.Power.TDP,SVR.System.Microcode,SVR.CPU.Base Frequency,SVR.CPU.Maximum Frequency,SVR.CPU.All-core Maximum Frequency,SVR.CPU.Thread(s) per Core,SVR.CPU.Core(s) per Socket,SVR.CPU.Socket(s),SVR.CPU.NUMA Node(s),SVR.CPU.L1d Cache,SVR.CPU.L1i Cache,SVR.CPU.L2 Cache,SVR.CPU.L3 Cache,SVR.CPU.Prefetchers,SVR.CPU.Turbo,SVR.ISA,SVR.Accelerators,SVR.Power.Power & Perf Policy,SVR.Power.Frequency Governer,SVR.Power.Frequency (MHz),SVR.Power.Max C-State,SVR.Memory.Installed,SVR.Memory.Buffers,SVR.Memory.Cached,SVR.Memory.MemAvailable,SVR.CPU.Stepping,SVR.CPU.Family,SVR.Memory.Huge Pages Size,SVR.Memory.Automatic NUMA Balancing,SVR.System.OS,SVR.System.Product Name,SVR.CPU.CPU(s),SVR.CPU.On-line CPU(s) List,SVR.Memory.MemTotal,SVR.Memory.MemFree,SVR.Drive(s),BIOS.kubernetes.pod_id,BIOS.type,BIOS.L1 Next Page Prefetcher,BIOS.AMP Prefetch,BIOS.Memory Encryption (TME),BIOS.Total Memory Encryption Multi-Tenant(TME-MT),BIOS.SW Guard Extensions (SGX),BIOS.SGX PRM Size,BIOS.Volatile Memory Mode,BIOS.SNC,BIOS.Fan PWM Offset,Measure.DIMM.Population,Measure.DIMM.Num,Measure.DIMM.Total,Measure.DIMM.PartNo,Measure.DIMM.Freq
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Local socket local cluster memory latency Random (ns),122.56999969482422,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,20:26.0,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_0,0,Local socket local cluster memory latency Sequential (ns),121.22000122070312,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Local socket local cluster memory latency Sequential (ns),121.23999786376952,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,20:26.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_0,0,Local socket remote cluster memory latency Random (ns),122.36000061035156,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Local socket remote cluster memory latency Random (ns),122.51000213623048,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,20:26.0,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_0,0,Local socket remote cluster memory latency Sequential (ns),121.2699966430664,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Local socket remote cluster memory latency Sequential (ns),121.33999633789062,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,20:26.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_0,0,Remote socket memory latency Random (ns),202.92999267578125,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Remote socket memory latency Random (ns),202.82000732421875,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,20:26.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_0,0,Remote socket memory latency Sequential (ns),202.0399932861328,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
002d1a71-eca6-471f-9153-a93589129619,22:40.1,spr-main-rerun-1,whitley,r003s015.zp31l10b01,Memory Latency Checker latency,v3.9a-internal_0.1,default(SSE) | Idle latency | SPR XCC,002d1a71-eca6-471f-9153-a93589129619_1,1,Remote socket memory latency Sequential (ns),201.8999938964844,18:47.0,Q23Q,Q23Q,E5,505.032704,32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0|32|0,MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM|MTC20F2085S1RC48BA1|NO DIMM,Intel(R) Xeon(R) Platinum 8487C,SPR,350,0xab000310,1.9,3.8,2.8,2,56,2,2,48,32,2048,107520,DCU HW  DCU IP  L2 HW  L2 Adj.,Enabled,AVX:Yes AVX2:Yes AVX512F:Yes AVX512_VNNI:Yes AVX512_4VNNIW:No AVX512_BF16:Yes AES:Yes VAES:Yes AMX-BF16:Yes AMX-TILE:Yes AMX-INT8:Yes,QAT:2 DSA:8 IAX:8,Performance,performance,1900,9,512GB (16x32GB DDR5 4800 MT/s [4800 MT/s]),984480,153475668,505768104,8,6,2048,Disabled,Red Hat Enterprise Linux 8.2 (Ootpa),ArcherCity,224,0-223,528013108,346855964,** NAME **:nvme1n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512 ;** NAME **:nvme0n1 MODEL:INTEL SSDPFCKE064T9 SIZE:2.9T FSTYPE: RQ-SIZE:1023 MIN-IO:512,,,,,,,,,,,,1DPC/1 Capacity,16,512,MTC20F2085S1RC48BA1,4800
